Date,Daily Tmax (C),Daily Tmin (C),Daily DSWR,Daily DLWR,Daily USWR,Daily ULWR,Daily UGRD,Daily VGRD,Daily Pres (kPa),Observed Rainfall (mm)
2015-01-16,28.7264343261719,12.4886413574219,830.0,350.3548,0.0,381.36346,0.5724642,0.45785773,94.320203125,0.0
2015-01-17,29.2432495117188,13.37099609375,830.0,363.8796,0.0,377.4184,0.3543849,0.23055959,94.3374296875,0.0
2015-01-18,30.0637451171875,13.3111511230469,830.0,372.9207,0.0,378.95285,0.08319313,0.35351098,94.3264296875,0.0
2015-01-19,30.0548950195313,14.3179870605469,830.0,382.9938,0.0,381.932,0.058754582,0.102158174,94.356,0.0
2015-01-20,29.3195434570313,13.77919921875,820.0,375.16342,0.0,379.19235,0.65483713,0.5667689,94.3756875,0.0
2015-01-21,29.9901062011719,13.1435791015625,820.0,376.08282,0.0,376.99802,0.4761415,0.34194893,94.33878125,0.0
2015-01-22,29.20205078125,11.9667297363281,810.0,379.64587,0.0,378.90497,0.23713419,0.7619982,94.2859296875,0.0
2015-01-23,28.9567199707031,11.9323974609375,810.0,387.83685,0.0,377.68988,0.23575518,0.48207542,94.234390625,0.0
2015-01-24,31.1690307617188,13.913232421875,800.0,397.852,0.0,389.09576,0.4142927,0.4626805,94.2677109375,0.0
2015-01-25,31.6340270996094,14.6314025878906,830.0,383.05548,0.0,389.50458,0.07763203,0.585882,94.26153125,4.1452
2015-01-26,31.8892150878906,14.3374267578125,840.0,380.00262,0.0,386.11612,0.47969878,0.55695367,94.2379296875,0.0
2015-01-27,31.3904663085938,13.8654418945313,840.0,366.21613,0.0,383.19785,0.98455817,0.7167272,94.2755546875,0.0
2015-01-28,31.3211303710938,14.6823669433594,850.0,377.0506,0.0,391.0493,1.1206499,0.58120674,94.3142109375,0.0
2015-01-29,31.5094848632813,14.0292297363281,870.0,364.81265,0.0,384.49234,1.0968946,0.079202205,94.390125,0.0
2015-01-30,31.5306640625,13.4455200195313,880.0,362.60278,0.0,381.00208,0.82103103,0.42912233,94.4134296875,0.0
2015-01-31,31.6479736328125,14.4833923339844,870.0,362.38937,0.0,382.61093,0.0018859141,0.6177482,94.372203125,0.0
2015-02-01,31.4717956542969,14.1978698730469,860.0,364.346,0.0,382.91394,0.23151302,0.66728747,94.3585078125,0.0
2015-02-02,31.3242126464844,14.3191467285156,870.0,364.114,0.0,384.28046,0.101460524,0.8101072,94.3827578125,0.0
2015-02-03,31.9953247070313,12.9657531738281,890.0,363.32486,0.0,385.14374,0.1941448,0.5918849,94.3742421875,0.0
2015-02-04,31.4081359863281,12.5662780761719,890.0,359.9468,0.0,387.00217,0.41934696,0.41516665,94.3227421875,0.0
2015-02-05,32.5310607910157,13.2693115234375,890.0,385.2573,0.0,389.24924,0.3309325,0.30093628,94.2882578125,0.0
2015-02-06,32.9966064453125,14.1939331054688,900.0,385.945,0.0,388.87982,0.18778042,0.005380086,94.2513125,0.0
2015-02-07,33.4357543945313,13.3318115234375,900.0,395.07147,0.0,382.73535,0.8059028,0.34383383,94.2399140625,0.0
2015-02-08,33.3263488769532,14.0710998535156,900.0,397.51285,0.0,387.99277,1.1305963,0.5258085,94.234125,0.0
2015-02-09,34.5237976074219,14.9691101074219,890.0,392.7927,0.0,386.07587,1.0941344,0.3837483,94.203453125,0.0
2015-02-10,34.8043762207032,15.8449340820313,900.0,381.62988,0.0,397.73615,0.1733257,0.4979335,94.195140625,0.0
2015-02-11,35.1446472167969,15.8515869140625,910.0,368.60248,0.0,396.81055,0.26087406,1.0143905,94.1815703125,0.0
2015-02-12,34.8280578613282,15.0692993164063,930.0,359.5343,0.0,390.01514,0.15155628,1.11025,94.14884375,0.0
2015-02-13,35.3884826660157,14.6388793945313,930.0,364.86536,0.0,388.9345,0.15685014,1.2813891,94.143578125,0.0
2015-02-14,35.5849243164063,14.997705078125,930.0,368.3675,0.0,385.63007,0.18889476,1.1072354,94.11965625,0.0
2015-02-15,35.5434204101563,14.5299011230469,930.0,365.67096,0.0,388.87747,0.69954437,0.9778683,94.1166328125,0.0
2015-02-16,35.3774963378907,14.8182922363281,940.0,369.43964,0.0,391.12842,0.8042356,0.8112799,94.113796875,0.0
2015-02-17,34.5163208007813,15.9325500488281,940.0,377.08588,0.0,392.31198,0.67726743,0.7086272,94.08584375,0.0
2015-02-18,34.5420471191407,15.446435546875,940.0,381.3844,0.0,394.40613,0.37205598,0.7694005,94.0736015625,0.0
2015-02-19,34.7817016601563,13.943017578125,940.0,376.62427,0.0,388.768,0.33515337,0.56466585,94.1016328125,0.0
2015-02-20,34.8374267578125,13.4075256347656,950.0,379.8349,0.0,388.94528,0.54889995,0.43192282,94.109921875,0.0
2015-02-21,34.7860961914063,13.0488220214844,950.0,377.00464,0.0,388.43542,0.070669875,0.08875905,94.080296875,0.0
2015-02-22,35.0922485351563,13.8190551757813,950.0,377.9934,0.0,390.89624,0.97801316,0.04114158,94.0739765625,0.0
2015-02-23,34.8318115234375,13.2587524414063,950.0,375.5697,0.0,385.91327,1.9203736,0.040503763,94.03846875,0.0
2015-02-24,34.39345703125,13.015283203125,960.0,374.53174,0.0,382.07285,2.499303,0.11207197,93.9679140625,0.0
2015-02-25,32.4026428222657,12.3670288085938,960.0,376.28842,0.0,382.20932,2.469674,0.12151483,93.940203125,0.0
2015-02-26,31.3384643554688,12.0413452148438,960.0,373.475,0.0,382.0056,1.9479871,0.24190883,93.934203125,0.0
2015-02-27,33.5622802734375,12.5197387695313,970.0,379.74426,0.0,385.68445,1.4423709,0.471015,93.969125,0.0
2015-02-28,33.4224487304688,12.4706359863281,900.0,373.09558,0.0,385.03497,1.4061772,0.8861522,93.9998671875,0.0
2015-03-01,33.4242492675782,13.4703308105469,960.0,380.3748,0.0,389.09543,1.3079588,0.43067962,94.0514296875,18.237
2015-03-02,33.7407470703125,12.7182861328125,990.0,380.01837,0.0,382.97375,1.0640999,0.22654246,94.121359375,11.883
2015-03-03,34.1426025390625,12.6351257324219,990.0,388.4792,0.0,378.73352,0.2069015,0.3723309,94.157796875,0.0
2015-03-04,34.1100402832032,13.571435546875,990.0,391.54068,0.0,380.92407,0.010939728,0.47097614,94.20571875,0.0
2015-03-05,33.336328125,15.0530639648438,980.0,407.04666,0.0,386.70508,0.11386467,0.5046406,94.217296875,0.0
2015-03-06,33.4387145996094,17.2766357421875,980.0,415.5697,0.0,396.4524,0.24561946,0.49920738,94.266,0.0
2015-03-07,33.9949890136719,17.4344421386719,980.0,415.41144,0.0,400.33698,0.7158165,0.40924934,94.2836640625,0.0
2015-03-08,33.584130859375,16.7181640625,970.0,417.62823,0.0,405.15573,0.020821711,0.3386811,94.3263984375,0.0
2015-03-09,33.5313659667969,15.7354675292969,980.0,419.24118,0.0,403.7421,0.41672996,0.045620337,94.338203125,0.0
2015-03-10,33.0178161621094,15.6125732421875,890.0,418.66293,0.0,403.386,0.09729298,0.06916737,94.3177421875,0.0
2015-03-11,34.58779296875,16.2392822265625,950.0,416.0159,0.0,406.24808,0.34745687,0.39767578,94.29634375,0.0
2015-03-12,35.8538757324219,15.4822021484375,960.0,414.28214,0.0,401.49927,0.23921898,0.40271848,94.2743671875,5.0269
2015-03-13,36.5569091796875,15.5493408203125,980.0,418.4739,0.0,401.3463,0.30009833,0.0039270003,94.2519765625,1.9208
2015-03-14,37.3751770019532,16.4528137207031,1000.0,420.9728,0.0,406.79556,0.20011629,0.2245678,94.2489765625,11.114
2015-03-15,37.8296752929688,17.0869689941406,1010.0,418.6721,0.0,408.87473,0.027852774,0.9169247,94.233625,2.4895
2015-03-16,38.0294128417969,17.9889770507813,1010.0,421.18353,0.0,406.7983,0.5030635,1.4123577,94.1945234375,0.0
2015-03-17,38.5303283691407,17.3283325195313,1010.0,403.78104,0.0,403.61456,1.6688284,1.4501948,94.16196875,0.0
2015-03-18,39.2552124023438,18.8427978515625,1010.0,417.49216,0.0,410.0667,1.6462877,1.0757909,94.1182421875,0.0
2015-03-19,38.9406066894532,20.3669372558594,1000.0,432.2514,0.0,419.51193,0.986922,0.85986805,94.124125,0.0
2015-03-20,39.1123291015625,21.8088012695313,1000.0,429.8199,0.0,425.38962,1.4316347,0.8732009,94.1381875,0.0
2015-03-21,39.1196228027344,23.1289916992188,990.0,442.2497,0.0,434.0,0.6100042,1.2341776,94.1253671875,0.0
2015-03-22,39.3013854980469,23.4061218261719,1020.0,437.2293,0.0,433.25333,0.13231769,1.3185483,94.07578125,0.0
2015-03-23,39.4463745117188,20.5757080078125,1020.0,425.80457,0.0,429.48828,0.4544824,1.1457036,94.004796875,0.0
2015-03-24,39.6422058105469,20.5837646484375,1020.0,429.40674,0.0,428.97433,0.38129333,0.96324944,94.003703125,0.0
2015-03-25,39.5143981933594,19.9796997070313,1020.0,431.51602,0.0,424.5857,0.7552507,0.6077106,94.016046875,0.0
2015-03-26,39.276025390625,19.360498046875,1010.0,435.98245,0.0,421.0086,1.7565001,0.5402451,94.004703125,0.0
2015-03-27,38.9777160644532,19.4256530761719,960.0,433.548,0.0,423.12912,2.1126842,0.7722206,93.986546875,0.0
2015-03-28,36.888818359375,18.3312927246094,860.0,433.17584,0.0,417.395,2.3652773,0.87135863,93.9271875,0.0
2015-03-29,36.2094970703125,17.9246154785156,1020.0,433.9785,0.0,416.59396,2.5787108,0.57187086,93.9140703125,0.69793
2015-03-30,36.0236145019532,18.3628479003906,1030.0,412.70984,0.0,418.90143,2.8628619,0.41953278,93.894109375,5.6829
2015-03-31,36.2273498535157,18.347314453125,1040.0,392.58978,0.0,418.51038,3.1558003,0.42632535,93.870125,0.0
2015-04-01,36.5981689453125,18.1085144042969,1050.0,394.38586,0.0,415.5886,3.0592954,0.35292965,93.8512578125,0.0
2015-04-02,38.3004089355469,18.1054321289063,1050.0,414.57275,0.0,415.46783,3.13542,0.44469574,93.8281796875,0.0
2015-04-03,38.3345581054688,18.4907165527344,1050.0,414.4245,0.0,418.17297,2.929185,0.6859452,93.8216640625,0.0
2015-04-04,38.5352722167969,18.7542663574219,1050.0,423.22626,0.0,413.2422,2.8159904,0.6469332,93.8211015625,0.0
2015-04-05,38.0905395507813,18.4315734863281,1050.0,417.63416,0.0,415.0,2.7885447,0.49953333,93.8589296875,0.0
2015-04-06,37.6244750976563,18.6493469238281,1050.0,423.39575,0.0,413.00378,2.5144098,0.53852755,93.897546875,0.0
2015-04-07,38.4714599609375,18.6779113769531,1050.0,421.68417,0.0,412.0,2.110734,0.74516773,93.94403125,0.0
2015-04-08,38.7784362792969,19.8566528320313,1020.0,433.1617,0.0,430.423,1.9620473,0.6220397,93.996609375,0.0
2015-04-09,38.3596740722657,20.194970703125,970.0,445.77655,0.0,431.15967,1.8605093,0.7289242,94.0017109375,0.0
2015-04-10,39.1170593261719,20.9324584960938,960.0,433.45337,0.0,433.99332,1.3771949,0.51793206,94.024578125,0.0
2015-04-11,38.6270080566407,20.3767333984375,880.0,434.624,0.0,428.50125,1.8121973,0.51792765,93.9986640625,0.41441
2015-04-12,38.2444702148438,20.0389038085938,1030.0,431.85675,0.0,420.0,1.1991185,0.76964843,94.0316875,0.0
2015-04-13,38.6604858398438,20.9589782714844,840.0,433.5651,0.0,430.2495,0.66973686,0.9916312,94.0132578125,0.82881
2015-04-14,39.4961486816407,19.9468322753906,980.0,433.75323,0.0,417.0625,0.60552764,1.4149054,94.0013125,11.971
2015-04-15,40.0724731445313,21.7666259765625,1030.0,428.971,0.0,423.1172,0.7061834,1.4018729,94.01553125,0.0
2015-04-16,40.2044311523438,22.2786499023438,1030.0,433.0796,0.0,437.63705,1.4206034,1.5198473,93.9600703125,0.0
2015-04-17,40.7545715332032,21.8273864746094,1040.0,424.67642,0.0,437.49054,1.8653038,1.6450955,93.8981015625,0.0
2015-04-18,40.4396301269532,21.7060485839844,1040.0,447.16608,0.0,438.8235,2.2476435,1.3460221,93.8531015625,0.0
2015-04-19,40.6308532714844,20.7609191894531,1030.0,432.12155,0.0,431.17737,2.1943784,1.2097569,93.87271875,0.0
2015-04-20,40.3582397460938,20.804345703125,1040.0,439.67038,0.0,430.69263,2.4755833,1.3467005,93.879609375,0.0
2015-04-21,40.6252075195313,20.6794982910156,1000.0,447.1272,0.0,430.95062,3.0221717,1.0426171,93.903703125,0.0
2015-04-22,39.7296997070313,20.6489501953125,1060.0,445.3487,0.0,431.0996,3.1925104,0.9959085,93.8687421875,0.0
2015-04-23,39.4233947753907,21.1505065917969,1060.0,436.4366,0.0,435.41748,3.3495178,1.1336033,93.889609375,0.0
2015-04-24,40.1498046875,21.1721435546875,1070.0,419.4387,0.0,433.7469,3.210189,1.2307813,93.8663359375,0.0
2015-04-25,40.4395385742188,21.5729919433594,1040.0,421.14084,0.0,428.3896,3.1623285,1.3826429,93.885296875,0.0
2015-04-26,40.1504760742188,22.6592651367188,1040.0,418.51593,0.0,437.0514,3.3531463,1.2699744,93.90296875,0.0
2015-04-27,40.133447265625,22.277978515625,1050.0,421.33588,0.0,441.90274,3.4683053,1.2431651,93.893953125,0.0
2015-04-28,40.3066650390625,22.3153625488281,1060.0,447.69666,0.0,439.9502,3.3846614,1.2769768,93.88053125,0.0
2015-04-29,40.9192443847657,22.7117248535156,1060.0,426.62225,0.0,440.8349,3.269478,1.4471238,93.841109375,0.0
2015-04-30,41.3153930664063,22.5356689453125,1060.0,419.40152,0.0,439.14014,3.0836813,1.4188615,93.8202421875,0.0
2015-05-01,41.2163330078125,22.8648010253906,1060.0,425.14172,0.0,441.47433,2.8998616,1.5367913,93.783703125,0.0
2015-05-02,40.8069396972657,23.0994506835938,1050.0,439.21423,0.0,437.0,2.4994254,1.6113162,93.802265625,0.0
2015-05-03,41.2994018554688,23.4734741210938,1050.0,446.42712,0.0,439.91406,2.0784044,1.5571064,93.7774140625,0.0
2015-05-04,41.1347900390625,23.7296081542969,1040.0,445.04657,0.0,443.52573,2.237881,1.2777617,93.7808359375,0.0
2015-05-05,41.1694885253907,23.9705139160156,1040.0,447.7627,0.0,445.3895,1.9627925,0.908755,93.782453125,0.0
2015-05-06,41.0793090820313,23.8514038085938,1030.0,439.7025,0.0,449.0,2.6606073,1.1828588,93.7790078125,0.0
2015-05-07,40.5801635742188,23.5499206542969,1030.0,448.46014,0.0,447.12982,2.5864348,1.2478238,93.7714765625,0.0
2015-05-08,39.8734375,23.7903076171875,1010.0,455.60074,0.0,452.01428,2.628189,1.236495,93.773734375,0.0
2015-05-09,39.9992004394532,24.460595703125,990.0,460.81018,0.0,454.40558,2.4434786,1.2610208,93.7644140625,0.0
2015-05-10,39.4218078613282,24.1945434570313,1020.0,463.6883,0.0,452.0633,2.3273075,1.142537,93.7513203125,0.0
2015-05-11,41.2749572753907,24.5030456542969,900.0,463.58682,0.0,450.1172,1.8799279,0.9487757,93.6512109375,0.0
2015-05-12,39.6534362792969,24.4500366210938,970.0,468.14154,0.0,453.44846,1.6194186,0.20836872,93.76021875,0.0
2015-05-13,41.5040222167969,25.022607421875,970.0,465.6964,0.0,449.75665,1.5107088,0.6515719,93.701765625,0.0
2015-05-14,40.1381469726563,24.2212768554688,1020.0,460.19412,0.0,455.04282,2.071309,0.3927942,93.714546875,0.1464
2015-05-15,40.3186889648438,23.6966491699219,1030.0,453.99106,0.0,449.61902,3.1051452,0.832366,93.6475703125,0.0
2015-05-16,40.6250854492188,23.6876159667969,1030.0,454.46393,0.0,448.68408,4.0732627,0.8587059,93.6162578125,0.0
2015-05-17,40.6927124023438,23.76015625,1030.0,435.29446,0.0,448.43326,4.5380583,0.94828576,93.62821875,0.0
2015-05-18,40.5537658691407,23.0083862304688,1030.0,434.7448,0.0,445.73547,4.5901623,0.81398714,93.714109375,0.0
2015-05-19,39.9025512695313,23.1726928710938,1030.0,436.07858,0.0,446.07507,4.627923,0.68415093,93.776359375,0.0
2015-05-20,40.570947265625,23.2787414550781,1040.0,437.49567,0.0,448.00156,4.609043,0.6855068,93.8082421875,0.0
2015-05-21,39.6367736816407,23.1321044921875,1030.0,435.7376,0.0,447.1964,4.76924,0.53272873,93.792890625,0.0
2015-05-22,39.8955627441407,23.0545593261719,1030.0,433.34183,0.0,446.06558,4.886663,0.41443452,93.813203125,0.0
2015-05-23,39.0384155273438,22.98671875,1030.0,440.35486,0.0,446.15286,4.9337792,0.3734182,93.7987578125,0.0
2015-05-24,39.2798706054688,22.8171630859375,1030.0,437.6011,0.0,444.42828,4.743302,0.39045742,93.7716015625,0.0
2015-05-25,39.6808715820313,22.609033203125,1020.0,442.22797,0.0,442.33344,4.5689874,0.5178668,93.735125,0.0
2015-05-26,40.3460327148438,22.6671997070313,1030.0,446.5075,0.0,441.78967,4.343637,0.6956629,93.692078125,0.0
2015-05-27,40.6369873046875,22.5406433105469,1040.0,440.71893,0.0,438.0,4.257189,0.7381357,93.6718984375,0.0
2015-05-28,40.5923095703125,22.3464904785156,1040.0,440.3416,0.0,439.16156,4.1228867,0.8197443,93.6599140625,0.0
2015-05-29,40.9735961914063,22.5478454589844,1020.0,454.76407,0.0,442.98877,3.8747606,0.89605546,93.62084375,0.0
2015-05-30,40.7356811523438,22.7274108886719,1020.0,457.7431,0.0,444.23727,4.0852656,0.6205464,93.623390625,0.0
2015-05-31,40.3748718261719,23.0185180664063,1020.0,464.54773,0.0,447.6491,4.025629,0.43901023,93.599640625,0.0
2015-06-01,38.6985107421875,22.3861633300781,1020.0,470.04535,0.0,444.50998,3.3454957,0.19457115,93.574703125,0.0
2015-06-02,37.950830078125,22.0584655761719,1040.0,460.9458,0.0,434.22748,3.1733093,0.07872588,93.6157890625,0.0
2015-06-03,38.5593200683594,22.1762329101563,1030.0,469.29227,0.0,434.16504,3.3383703,0.16222784,93.6612421875,0.0
2015-06-04,39.8056274414063,23.2000671386719,1010.0,465.92914,0.0,441.42218,3.4374063,0.35662648,93.64065625,0.0
2015-06-05,38.6929565429688,23.3182006835938,970.0,469.76184,0.0,445.82913,3.5459218,0.18417694,93.6266640625,0.0
2015-06-06,37.8129516601563,23.2162414550781,950.0,467.8192,0.0,444.44324,3.1473198,0.25970814,93.5994140625,0.0
2015-06-07,36.2802368164063,22.8145385742188,940.0,468.4106,0.0,442.26874,3.3987453,0.9382121,93.573546875,0.0
2015-06-08,34.2745910644532,22.3416381835938,980.0,454.52762,0.0,439.4976,3.410129,1.0359116,93.576234375,6.8318
2015-06-09,34.6661010742188,23.2517944335938,990.0,449.29242,0.0,444.953,3.3994994,0.729959,93.562890625,0.99688
2015-06-10,33.6791320800782,23.278955078125,980.0,448.02637,0.0,446.1265,3.1728773,0.50376767,93.558734375,0.0
2015-06-11,34.3429504394532,23.1097045898438,990.0,447.08493,0.0,443.3834,3.2739444,0.40622973,93.436125,0.0
2015-06-12,31.6154113769531,22.5132080078125,810.0,451.16034,0.0,440.20953,3.9468994,0.5954416,93.4648671875,0.0
2015-06-13,30.9623657226563,21.9182983398438,850.0,441.62695,0.0,434.98236,3.8821397,1.12477,93.43246875,10.005
2015-06-14,31.4954772949219,21.5725646972656,880.0,439.7379,0.0,432.99304,3.7418036,0.9373721,93.39884375,0.71477
2015-06-15,31.5904174804688,21.8039794921875,940.0,442.7085,0.0,433.4703,3.6177125,1.2462723,93.321109375,18.967
2015-06-16,31.7500244140625,22.2198120117188,940.0,446.44684,0.0,434.27124,3.456658,1.5351766,93.2140546875,0.0
2015-06-17,31.9234558105469,22.10927734375,910.0,447.11566,0.0,432.1275,3.6323385,1.7078817,93.0492109375,0.80736
2015-06-18,32.8494201660157,22.6093078613281,920.0,446.8501,0.0,436.3432,3.819401,2.778996,93.172078125,0.0
2015-06-19,32.1940246582032,22.4248596191406,880.0,446.54218,0.0,436.13202,4.1784244,3.5017178,93.1454921875,0.2815
2015-06-20,31.6477905273438,22.1719909667969,830.0,445.32123,0.0,435.4026,3.9061265,3.5692701,93.160203125,0.0
2015-06-21,30.3232055664063,22.3828369140625,760.0,444.55423,0.0,436.1401,4.5126066,3.5288763,93.20903125,0.0
2015-06-22,29.6297241210938,22.2167602539063,790.0,436.2569,0.0,434.2284,4.4749994,3.8930511,93.243953125,10.746
2015-06-23,29.6936889648438,21.8373962402344,880.0,435.30984,0.0,432.13342,4.690051,3.8483076,93.285890625,6.6247
2015-06-24,30.4710327148438,22.1902709960938,840.0,431.5917,0.0,432.10788,4.9927716,2.950218,93.361890625,42.621
2015-06-25,30.5046325683594,22.6350341796875,840.0,431.2588,0.0,435.5102,5.4783764,2.3911211,93.4641328125,9.7512
2015-06-26,31.0308471679688,22.3735595703125,920.0,429.0782,0.0,435.59482,5.065944,1.765007,93.553578125,0.0
2015-06-27,31.0586791992188,22.1882263183594,910.0,432.73148,0.0,433.872,5.029574,1.617847,93.6784921875,0.0
2015-06-28,30.5831237792969,22.3822265625,910.0,433.35062,0.0,435.77905,5.2748637,1.6215451,93.717140625,0.0
2015-06-29,30.6221557617188,21.8471313476563,830.0,433.57812,0.0,433.0133,4.958501,1.6429644,93.7433203125,0.0
2015-06-30,30.8030639648438,21.8503662109375,930.0,430.3884,0.0,432.28705,5.373404,1.6554862,93.742640625,0.0
2015-07-01,30.8772521972656,21.3946472167969,950.0,427.81342,0.0,432.7352,5.7204185,1.7022686,93.7042890625,0.0
2015-07-02,31.5140319824219,22.3633056640625,970.0,425.07172,0.0,435.89734,5.862348,1.7711853,93.702,0.0
2015-07-03,30.8821044921875,22.3203369140625,910.0,425.10205,0.0,436.5039,5.984243,1.9426379,93.6670859375,0.0
2015-07-04,30.2018371582031,22.4275756835938,910.0,427.6711,0.0,435.63373,6.3386836,2.1137779,93.5790859375,0.0
2015-07-05,30.5905395507813,22.4788757324219,860.0,425.11526,0.0,436.0,6.2710714,2.3745599,93.5304921875,0.0
2015-07-06,30.6852966308594,22.9125915527344,860.0,427.89713,0.0,437.66187,6.1894546,2.360647,93.4909296875,0.0
2015-07-07,29.894189453125,22.8267456054688,730.0,432.4068,0.0,440.02286,5.8811164,2.0720541,93.4682890625,0.0
2015-07-08,29.7954040527344,22.637841796875,810.0,434.28964,0.0,438.47504,5.7565436,1.728292,93.45415625,0.31768
2015-07-09,29.8094421386719,22.5586791992188,740.0,431.6529,0.0,437.03696,5.8996763,1.9233832,93.41071875,0.35534
2015-07-10,29.9743591308594,22.5363098144531,820.0,434.19562,0.0,439.9064,5.6058693,1.8179289,93.4013125,0.15884
2015-07-11,30.8828063964844,22.5541015625,820.0,434.66794,0.0,439.0,5.2261777,1.9067689,93.4441015625,0.0
2015-07-12,31.3873840332031,22.5148254394531,860.0,438.773,0.0,439.6244,4.782111,1.58581,93.4651796875,0.0
2015-07-13,31.7856384277344,22.1341186523438,940.0,440.27444,0.0,435.8174,4.8031554,1.2750287,93.4762578125,0.0
2015-07-14,32.0616088867188,22.2173706054688,860.0,438.50952,0.0,436.76422,4.816773,1.3438138,93.3682578125,0.0
2015-07-15,31.4030090332031,22.1883178710938,940.0,439.6948,0.0,436.31866,4.964471,1.7200061,93.3416640625,0.0
2015-07-16,30.6347595214844,22.1191650390625,790.0,441.861,0.0,436.2335,5.0475435,1.9475247,93.3436328125,0.0
2015-07-17,30.5463500976563,22.1412902832031,730.0,440.9405,0.0,436.26065,4.8938956,1.8186955,93.3803671875,0.0
2015-07-18,30.3678833007813,21.9108215332031,710.0,437.3747,0.0,432.1678,4.727723,1.8177515,93.342203125,0.0
2015-07-19,30.5467163085938,21.3294311523438,720.0,434.8493,0.0,429.83334,4.5064783,1.8788508,93.37315625,0.12495
2015-07-20,29.5248657226563,21.2874389648438,726.0,435.37378,0.0,428.51617,4.6797895,2.1463432,93.39028125,1.7227
2015-07-21,29.7605834960938,21.1391235351563,760.0,438.25873,0.0,427.29178,4.5597415,2.2928534,93.4227890625,3.4342
2015-07-22,29.8507934570313,21.0486389160156,830.0,434.77505,0.0,426.07803,4.7238994,2.292971,93.45978125,0.86457
2015-07-23,29.8868957519531,20.9989868164063,780.0,439.3781,0.0,426.5522,4.71874,2.1824625,93.524046875,0.10535
2015-07-24,29.1183715820313,21.263330078125,710.0,442.03754,0.0,427.24567,5.1831136,2.0608659,93.4840859375,0.17119
2015-07-25,28.0342651367188,20.9636779785156,730.0,422.18488,0.0,425.8149,5.4784155,2.4992995,93.540046875,8.3789
2015-07-26,28.0128112792969,20.8769165039063,674.0,424.1293,0.0,425.70044,5.464491,2.792008,93.576578125,0.11413
2015-07-27,27.7023559570313,20.9555908203125,667.0,422.64478,0.0,425.32306,5.222012,3.1482217,93.5253359375,2.355
2015-07-28,28.3579956054688,20.3278442382813,659.0,424.3534,0.0,422.85934,5.4614773,2.2417796,93.56453125,10.676
2015-07-29,28.4605041503906,20.5159545898438,730.0,428.7285,0.0,423.0297,5.2643757,1.9146547,93.6046328125,9.0295
2015-07-30,28.2708374023438,20.8159423828125,770.0,428.94794,0.0,426.38403,5.244942,1.4932346,93.663625,5.1392
2015-07-31,28.7125183105469,20.8528076171875,740.0,424.42035,0.0,426.70383,5.2901454,1.3170229,93.673546875,0.42585
2015-08-01,28.5251098632813,21.2576538085938,690.0,431.50952,0.0,429.05008,5.180797,1.1343961,93.6523125,0.61453
2015-08-02,28.557275390625,21.6371704101563,730.0,427.4517,0.0,429.95645,5.0471854,1.037386,93.6080703125,0.0
2015-08-03,29.0124145507813,21.541650390625,670.0,425.39883,0.0,428.95764,5.113553,1.0531621,93.55321875,0.0
2015-08-04,28.4185119628906,21.6966186523438,730.0,425.6464,0.0,430.12903,5.3152895,1.1220148,93.491125,0.0
2015-08-05,28.2015625,21.1880432128906,770.0,422.19165,0.0,427.1388,5.082708,1.2331322,93.4732421875,0.9943
2015-08-06,28.1604553222656,21.0298095703125,820.0,420.63525,0.0,425.1797,4.6290464,1.1738645,93.5098125,1.3199
